,index_x,Final_Tags
37,"Nillarqantaqmi: —Ama kay hallp'a pachapiqa, maypichus thutaq thutananpi, ismuypas ismuchinanpi, hinallataq suwakunapas t'oqospanku suwananpi qhapaq kaytaqa huñuychischu.",MAT-5-19
39,"Aswanpas hanaq pachapi qhapaq kaytaqa huñukuychis. Chaypiqa, manan thutapas thutanchu, nitaq ismuypas ismuchinchu, nillataqmi suwakunapas t'oqospanku suwakunkuchu.",MAT-5-20
41,"Chay hinaqa, maypichus qhapaq kayniykichis kashan, chayllapitaqmi sonqoykichispas kashanqa, nispa.",MAT-5-21
43,"Jesusqa nillarqantaqmi: —Aycha kuerpoq k'anchayninqa ñawin. Chay hinaqa, sichus ñawiyki allin kashan chayqa, llapan kuerpoykipas k'anchaywan hunt'aykusqan kashanqa.",MAT-5-22
45,"Ichaqa, sichus ñawiyki mana allinchu kashan chayqa, llapan kuerpoykipas laqha-tutapin kashanqa. Chay hinaqa, qanpi k'anchaychus tutayaq kashan chayqa, ¡imaynaniraq laqha-tutayaqraqchá kanman! nispa.",MAT-5-23
47,"Nillarqantaqmi: —Manan pipas iskay patronkunataqa serbiyta atinmanchu. Huknintan munakunman, huk kaqtataqmi cheqnikunman. Otaq huknintan allinpaq hap'inman, huk kaqtataqmi pisichanman. Diostawan, qhapaq kaytawanqa, manan serbiyta atiwaqchischu.",MAT-5-24
49,"Chay hinaqa niykichismi: ‘Kawsanaykichispaq, imatachus mikhunaykichismantaqa, imatachus ukyanaykichismantapas, aycha kuerpoykichista imawanchus p'achakunaykichismantapas ama llakikuychischu,’ nispay. ¿Manachu kawsayqa mikhunamantapas aswan balorniyoq, hinallataq aycha kuerpopas p'achamantaqa aswan balorniyoq?",MAT-5-25
51,"Phalaq animalkunata qhawariychis. Manan tarpunkuchu, nitaq ichhunkupaschu, nillataqmi taqenkupaschu. Ichaqa, hanaq pacha Yayaykichismi paykunaman mikhuchin. ¿Manachu qankunaqa, phalaq animalkunamantapas aswan balorniyoq kankichis?",MAT-5-26
53,"¿Qankunamanta mayqenniykichistaq, sinchita llakipakuspa sayayninman huk maki khukuchu sayayllatapas yapaykuyta atiwaqchis?",MAT-5-27
55,"¿Imanaqtintaq p'achamantari llakipakunkichis? Kampopi t'ikakuna imaynatachus wiñasqankuta qhawariychis. Manan llank'ankuchu, nitaq puskankupaschu.",MAT-5-28
57,"Ichaqa niykichismi: ‘Salomonpas tukuy qhapaq kayninwan, manan huk kaqnin t'ika hinallapas p'achakurqanchu,’ nispay.",MAT-5-29
59,"Kampopi qorakunaqa, kunan p'unchaymi kashan. Paqarintaqmi ichaqa, hornopiña ruphachisqa kashanqa. Diosmi chay qorakunataqa, chay hinata p'achachin. Pisi iñiyniyoq runakuna, ¿manachu aswan allintaraq qankunata Diosqa p'achachisunkichisman?",MAT-5-30
61,"Chay hinaqa, ama llakipakuychischu: ¿Imatataq mikhusun, ukyasunpas, imawantaq p'achakusunpasri?’ nispaykichisqa.",MAT-5-31
63,Mana iñiq runakunallan tukuy llakipakuywan chaykunataqa maskhanku. Ichaqa hanaq pacha Yayaykichismi tukuy chay imakunachus pisisqasunkichistaqa yachanña.,MAT-5-32
65,"Ichaqa, Diospa qhapaq suyunta, chanin kaynintawan ñawpaqtaqa maskhaychis. Hinan tukuy chay imaymanakunaqa, yapasqa kasunkichis.",MAT-5-33
67,"Paqarin p'unchayqa, kikinpin mana allin llakikuykunata apamun. Sapa p'unchaypi mana allinkunaqa, chayllaña kachun. Chayrayku paqarin kaqmantaqa ama llakikuychischu, nispa.Copyrighted Material",MAT-5-34
1,"Jesusqa nillarqantaqmi: Ama chaninchasqa kanaykichispaq, ama pitapas chaninchaychischu.",MAT-6-1
3,"Chaninchasqaykichis chaninchaywanmi chaninchasqa kankichis, hinallataq tupusqaykichis tupunawanmi tupusqallataq kankichis.",MAT-6-2
5,"¿Imanaqtintaq wawqeykiq ñawinpi ichhuchatari qhawanki, ichaqa manataq ñawiykipi kashaq kurkutaqa rikukunkichu?",MAT-6-3
7,"Qhawariy, ¿ñawiykipi kurku kashaqtinri, imaynatataq wawqeykita niwaq: ‘Ñawiykimanta chay ichhuchata horqorusayki,’ nispaykiri?",MAT-6-4
9,"¡Iskay-uya! wawqeykiq ñawinmanta ichhuchata horqonaykipaqqa, ñawiykipi kashaq kurkutaraq ñawpaqta horqokuy, hinaspataqchá allinta rikunki.",MAT-6-5
11,"Ch'uya kaqtaqa, ama alqokunaman qaraychischu. Nitaq perlaykichiskunatapas khuchikunaq kasqanman wikch'uychischu. Chaytaq chakinkuwan saruchakunkuman. Qankunaman kutirimuspankutaq, llik'irqarisunkichisman.",MAT-6-6
13,"Mañakuychis, qosunkichismi; maskhaychis, tarinkichismi; punkuta takakuychis, kicharisunkichistaqmi.",MAT-6-7
15,"Lliw hayk'an mañakuqqa chaskinmi, maskhaqpas tarillantaqmi. Punkuta takakuqtapas kicharillanqakutaqmi.",MAT-6-8
17,"¿Qankunamanta mayqenniykichistaq, wawan t'antata mañakuqtin, rumita qonman?",MAT-6-9
19,¿Otaq challwata mañakuqtin mach'aqwaytari qonman?,MAT-6-10
21,"Chay hinaqa, qankuna millay runakuna kashaspaykichispas wawaykichiskunaman allin kaqkunatan qoyta yachankichis. Chaykunamantapas, ¿manachu aswantaraq hanaq pachapi kashaq Yayaykichisqa, allin kaqkunata mañakuqninkunaman qonman?",MAT-6-11
23,"Kamachikuy Simipipas, hinallataq Diospa rantinpi rimaqkunaq qelqasqankupipas, chay hinapunin kashan. Chayrayku, tukuy imaymanakunata, runakunaq ruwapunasunkichista munankichis chayqa, qankunapas chay hinallatataq paykunapaq ruwapullaychistaq, nispa.",MAT-6-12
25,"Nillarqantaqmi: —Punkuqa hatunmi, chinkayman pusakuq ñanpas hatunllataqmi. Askhataqmi chay ñanninta haykuqkunaqa kanku. Chayrayku k'illku punkunta haykuychis.",MAT-6-13
27,"Punkupas k'illkullan, hinallataq kawsayman pusakuq ñanpas k'illkullataqmi. Ichaqa, pisillan chaykunata tariqkunaqa kanku, nispa.",MAT-6-14
29,"Jesusqa nillarqantaqmi: —Falso profetakunamanta makilla qhawakuychis. Paykunaqa, obeha hina p'acharukuspankun, qankunaman hamunqaku. Ukhunkutaqmi ichaqa, suwa lobokuna hina kanku.",MAT-6-15
31,"Paykunataqa, rurusqankupin reqsinkichis. ¿Kiskayoq sach'amantachu ubasri pallakun? Otaq, ¿kiskasapa sach'akunamantachu igospas pallakullantaqri?",MAT-6-16
33,"Chay hinan llapan allin sach'aqa, allin rurukunata rurun. Mana allin sach'ataqmi ichaqa, mana allin rurukunata rurun.",MAT-6-17
35,"Allin sach'aqa, manapunin mana allin rurutaqa rurunmanchu. Hinallataqmi mana allin sach'apas allin rurutaqa mana rurunmanchu.",MAT-6-18
37,"Llapan mana allin ruruq sach'ataqa, wit'upunqakun, hinaspataq ninaman wikch'uykunqaku.",MAT-6-19
39,"Chay hinaqa, rurusqanpin reqsinkichis, nispa.",MAT-6-20
41,"Nillarqantaqmi: —Manan, llapa: ‘Señor, Señor,’ nispa niwaqniychu hanaq pacha qhapaq suyumanqa haykunqa. Aswanpas hanaq pachapi kashaq Yayaypa munayninta ruwaqkunallan haykunqa.",MAT-6-21
43,"Haqay p'unchaypiqa, askhan niwanqaku: ‘Señor, Señor, ¿manachu sutiykipi profetizarqayku, sutiykipi supaykunatapas qarqorqayku, sutiykipi askha atiywan ruwaykunatapas ruwarqayku?’ nispanku.",MAT-6-22
45,"Hinaqtinmi ñoqaqa, sut'inta paykunata nisaq: ‘Mananpunin hayk'aqpas reqsirqaykichischu. Mana allin ruwaqkuna, ñoqamanta t'aqakuychis,’ nispay, nispa.",MAT-6-23
47,"Hinan Jesusqa nillarqantaq: —Chay hinaqa, pipas chay simiykunata uyarispa ruwaqtaqa, huk yuyaysapa runa, qaqa patapi wasin ruwakuqmanmi rikch'anachisaq.",MAT-6-24
49,"Chayllamanmi paraqa chayamurqan, mayupas yapakamurqan, hinallataq wayrapas wayramurqan. Chay wasiq kontranpitaq chaykuna waqtakurqan. Ichaqa qaqa patapi ruwasqa kasqanraykutaqmi, chay wasiqa manapuni thunikurqanchu.",MAT-6-25
51,"Pipas chay simiykunata uyarishaspa mana ruwaqtan ichaqa, aqo patapi wasi ruwaq mana yuyayniyoq runaman rikch'ana chisaq.",MAT-6-26
53,"Chayllamanmi paraqa chayamurqan, mayupas yapakamurqan, hinallataq wayrapas wayramurqan. Chay wasiq kontranpitaq chaykuna waqtakurqan. Chay wasitaqmi thuniykukurqan. Hinan thunikuyninqa, may hatunpuni karqan, nispa.",MAT-6-27
55,"Chay simikunata rimayta tukuqtintaq, runakunaqa yachachikuyninmanta utirayarqanku.",MAT-6-28
57,Jesusqa kamachikuyniyoq hinan chay askha runakunaman yachachirqan. Manataqmi kamachikuy simita yachachiqkuna hinallachu yachachirqan.Copyrighted Material,MAT-6-29
1,Orqo patamantan Jesusqa uraykamusharqan. Hinan askha runakuna payta qatikamusharqanku.,MAT-7-1
3,"Chayllamanmi huk lepra onqoyniyoq runaqa chimpaykurqan. Jesuspa ñawpaqenpi qonqoriykukuspantaq nirqan: —Señor, sichus munanki chayqa, qhaliyaykachiwaytaqa atinkin, nispa.",MAT-7-2
5,"Jesustaq makinta haywarispa, llamiykurqan. Nirqantaq: —Munanin, qhaliyachisqa kay, nispa. Kasqan ratupachataqmi, lepra onqoyninqa chinkarparipurqan.",MAT-7-3
7,"Hinaqtinmi Jesusqa payta nirqan: —Qhawariy, aman pimanpas willankichu. Aswanpas rispa, saserdoteman qhawachikamuy. Runakunaq rikunankupaqtaq, Moisespa kamachikusqanman hina ofrendaykita churamuy, nispa.",MAT-7-4
9,"Kapernaum llaqtamanmi Jesusqa haykusharqan. Hinan huk senturión runaqa, payman qayllaykuspa balikurqan.",MAT-7-5
11,"Nirqantaq: —Señor, uywasqaymi such'uyaspa sinchi nanaywan wasiypi wikch'urayashan, nispa.",MAT-7-6
13,"Hinan Jesusqa payta nirqan: —Ñoqa rispay, qhaliyachimusaq, nispa.",MAT-7-7
15,"Senturión runataq, kutichispa nirqan: —Señor, manan wasiyman haykunaykipaq hinachu kani. Uywasqay qhaliyapunanpaqqa, rimariykullay. Hinan uywasqayqa qhali kapunqa.",MAT-7-8
17,"Ñoqapas kamachiqniyoqmi kani. Hinallataq ñoqa kikiypas soldadokunata kamachiqmi kani. Hinan huknin soldadoyta nini: ‘Hamuy,’ nispay, hinan payqa hamun. Huknintapas nillanitaq: ‘Rirqoy,’ nispay, hinan payqa rin. Kamachiytapas nillanitaq: ‘Kayta ruway, ‘ nispay, hinan payqa ruwan, nispa.",MAT-7-9
19,"Chay uyarisqantaqmi, Jesuspa yuyayninman mana kaberqanchu. Hinan qatikuqninkunata nirqan: —Cheqaqtan niykichis: ‘Manan Israel llaqtantinpipas kay hina iñiytaqa tarirqanichu,’ nispay.",MAT-7-10
21,"Nillaykichistaqmi: ‘Askhan inti lloqsimuy ladomanta, hinallataq inti haykuy ladomantapas hamunqaku. Hinan hanaq pacha qhapaq suyupi Abrahamwan, Isaakwan, Jakobwan ima tiyaykunqaku.",MAT-7-11
23,"Qhapaq suyu wawakunataqmi ichaqa, hawa laqha-tutayaqman wikch'usqa kanqaku. Chaypin waqaypas, kiru k'arkakichiypas kanqa,’ nispay, nispa.",MAT-7-12
25,"Hinaqtinmi Jesusqa, senturión runata nirqan: —Ripuy, iñisqaykiman hinataq ruwasqa kachun, nispa. Hinan uywasqanqa Jesuspa rimarisqan chay oraspi qhaliyasqa kapurqan.",MAT-7-13
27,"Jesusqa, Pedroq wasintan rirqan. Hinan Pedroq suegranta ruphapakuy onqoywan puñunapi kashaqta tarirqan.",MAT-7-14
29,"Makinmanta llamiykuqtintaq ruphapakuy onqoyqa thanipurqan. Sayarispantaqmi, Jesusman mikhunata serbiyta qallarirqan.",MAT-7-15
31,"Rasphiyaykushaqtinñataqmi, askha supayniyoqkunata Jesusman pusamurqanku. Hinan payqa, rimariyllanwan supaykunatapas qarqorqan, hinallataq llapan onqosqakunatapas qhaliyachirqan.",MAT-7-16
33,"Diospa rantinpi rimaq Isaiaspa nisqan hunt'akunanpaqmi chaykunataqa ruwarqan. Isaiasqa nirqanmi: ‘Paymi onqoyninchiskunata aparqan, hinallataq nanayninchiskunata q'epirqan,’ nispan. (Isa. 53:4)",MAT-7-17
35,"Jesusqa, askha runakunaq muyuykusqanta rikuspanmi, qochaq wak ladon chimpaman chimpanankupaq kamachikurqan.",MAT-7-18
37,"Kamachikuy simita yachachiqkunamanta huknintaq Jesusman asuykuspa nirqan: —Yachachikuq, maymanña rinki chaypas, qatikusaykipunin, nispa.",MAT-7-19
39,"Jesustaq payta nirqan: —Atoqkunaqpas mach'ayninkunaqa kanmi. Hinallataq phalaq animalkunaqpas q'esankuqa kanmi. Runaq Churinpan ichaqa, mana maypi umanta siriykuchinallanpaqpas kanchu, nispa.",MAT-7-20
41,"Huknin yachachisqantaq, Jesusta nirqan: —Señor, ñawpaqtaqa simiykimanta taytayta p'ampaqraq rirqosaq, nispa.",MAT-7-21
43,"Jesustaq ichaqa payta nirqan: —Qatikamuway, hina wañusqakunaqa ayankuta p'ampashachunku, nispa.",MAT-7-22
45,"Hinan Jesusqa, barkaman haykurqan. Yachachisqankunataqmi qatikurqanku.",MAT-7-23
47,"Hinan chayllaman, huk sinchi wayra qochapi hatarimurqan. Unu phuqchiytaq, barkataraq p'ampamusharqan. Jesustaqmi ichaqa, puñusharqan.",MAT-7-24
49,"Yachachisqankunataqmi Jesusman qayllaykuspa rikch'achirqanku. Nirqankutaq: —Señor, chinkaykapushanchisñan, qespichiwayku, nispanku.",MAT-7-25
51,"Hinan Jesusqa paykunata nirqan: —Pisi iñiyniyoq runakuna, ¿imanaqtintaq mancharisqari kashankichis? nispa. Hinaqtinmi Jesusqa sayarispa, wayratapas, qochatapas phiñarikurqan. Thanipuynintaqmi, may hatunpuni karqan.",MAT-7-26
53,"Runakunataq yuyayninkupi mana kabesqa kaspa nirqanku: ¿Wayraqpas, qochaqpas kasunankupaq, pitaq kay runari? nispanku.",MAT-7-27
55,"Qocha chimpa Gadara suyumanmi Jesusqa chayarqan. Hinan chayllaman supayniyoq iskay runakuna, aya p'ampana t'oqokunamanta Jesuswan tupaq lloqsimurqanku. Paykunaqa, sinchi phiñan karqanku. Chaymi chay ñannintaqa, manaña pipas puriyta atiqkuñachu.",MAT-7-28
57,"Hinan qonqaylla qaparirqanku: —¿Diospa Churin Jesús, iman qanwan ñoqaykuwan ruwananchis? ¿Manaraq tiemponpi ñak'arichiwanaykikupaqchu kayman hamurqanki? nispanku.",MAT-7-29
59,Tropantin askha khuchikunataqmi paykunamanta karupiraq mikhusharqanku.,MAT-7-30
61,"Hinan supaykunaqa, Jesusta balikurqanku: —Sichus qarqowankiku chayqa, haqay tropantin khuchikunaman kachawayku, nispanku.",MAT-7-31
63,"Jesustaq nirqan: —Riychis, nispa. Supaykunataq, lloqsispanku chay tropantin khuchikunaman rirqanku. Chayllamanmi llapan tropantin khuchikunaqa, alto qaqamanta qochaman wikch'uykukurqanku, hinan unupi wañupurqanku.",MAT-7-32
65,"Khuchi michiqkunataqmi ichaqa, llaqtaman ayqekurqanku. Chay llaqtaman chayaspankutaq, tukuy imakunachus pasasqanta, hinallataq supayniyoq runakunamantapas willakurqanku.",MAT-7-33
67,"Hinan chayllaman llaqtantin runakuna Jesuswan tupaq lloqsimurqanku. Rikuruspankutaq, suyunkumanta ripunanpaq balikurqanku.Copyrighted Material",MAT-7-34
1,"Hinaqtinmi Jesusqa, huk barkaman haykuspan, qochaq wak ladon chimpaman chimparqan. Chaymantataq llaqtanman hampurqan.",MAT-8-1
3,"Chayllamanmi, huk mana kuyuriq such'u runata kallapupi siriykusqata Jesusman apamurqanku. Hinan Jesusqa, chay runakunaq iñiyninkuta rikuspa, such'u runata nirqan: —Waway, kallpachakuy, huchaykikunataqa pampachaykiñan, nispa.",MAT-8-2
5,"Chayllamanmi, wakin kamachikuy simita yachachiqkunaqa, sonqonku ukhupi nirqanku: —Kay runaqa, Diostan k'arakta k'amishan, nispanku.",MAT-8-3
7,"Hinan Jesusqa, paykunaq yuyaykusqankuta yachaspa nirqan: ¿Imanaqtintaq sonqoykichispiri mana allinkunata yuyaykunkichis?",MAT-8-4
9,"Chay hinaqa, —¿Mayqentaq aswan fasilchalla niyri: ‘Huchaykikunatan pampachayki niychu, icha sayarispa ripuy niytaqchu’? nispa.",MAT-8-5
11,"Aswanpas Runaq Churin hallp'a pachapi hucha pampachananpaq atiyniyoq kasqanta yachanaykichispaqmi mana kuyuriq such'u runata nini: —Sayariy, puñunaykita hoqarispataq wasiykiman ripuy, nispay.",MAT-8-6
13,"Hinaqtinmi mana kuyuriq such'u runaqa, sayarispan wasinman ripurqan.",MAT-8-7
15,"Chay askha runakunataqmi, chayta rikuspanku yuyayninkupi mana kabesqa kasharqanku. Hinallataq Diospa runakunaman chay hina atiyta qosqanrayku Diosta hatuncharqanku.",MAT-8-8
17,"Chaymanta rishaspantaqmi, Jesusqa Mateo sutiyoq huk runata, llaqtaq tributo qolqe qonan tiyanapi tiyashaqta rikurqan. Hinan payta nirqan: —Qatikamuway, nispa. Mateotaq sayarispa qatikurqan.",MAT-8-9
19,"Chaymantataq wasipiña mesapi tiyashaqtin, chayllaman askha tributo qolqe kobraqkuna, hinallataq huchasapakunapas chayamurqanku. Hinan paykunaqa, Jesuspiwan, yachachisqankunapiwan kuska mesaman tiyaykurqanku.",MAT-8-10
21,"Chayta rikuspankutaq, fariseokunaqa Jesuspa yachachisqankunata nirqanku: —¿Imanaqtintaq Yachachiqniykichisri, tributo qolqe kobraqkunawan, hinallataq huchasapakunawanpas mikhushanri? nispanku.",MAT-8-11
23,"Chayta uyarispanmi Jesusqa, paykunata nirqan: —Qhali kaqkunaqa, manan hampiqta nesesitankuchu. Aswanpas onqosqakunallan nesesitanku.",MAT-8-12
25,"Manan, chanin kaqkunata waqyaqchu hamurqani, aswanpas huchasapakunaq yuyayman kutirikunankupaq waqyaqmi hamurqani. Chayraykun, mana sakrifisiotachu, aswanpas yanapakuytan munani. Chay imaninantachus nisqanta rispaykichis yachamuychis, nispa. (Ose. 6:6)",MAT-8-13
27,"Hinan Juanpa yachachisqankunaqa, Jesusman asuykuspanku tapurqanku: —¿Imanaqtintaq ñoqaykuri, hinallataq fariseokunapas sapa kuti ayunashallayku, qanpa yachachisqaykikunataq ichaqa, mana ayunankuchu? nispanku.",MAT-8-14
29,"Jesustaq paykunaman kutichispa nirqan: —¿Maypachachus kasarakuq qharita kompañaqkuna paykunawan kasarakuq kashanankamari, yana p'achawan churakunkumanchu? Ichaqa kasarakuq qhari qechusqa kanan p'unchayqa chayamunqan, chayñan ayunanqaku.",MAT-8-15
31,"Hinallataq mosoq telawan remiendoqa, q'estispanmi mawk'a p'achata aswantaraq llik'ipun. Chayraykun, mana pipas mawk'a p'achataqa, mosoq telawan remiendanmanchu.",MAT-8-16
33,"Manallataqmi pipas upi binotaqa, mawk'a odrekunamanqa hillp'unmanchu. Sichus chay hina kanman chayqa, odrekunan phatapunman. Hinallataq binopas hich'arparikapunman. Hinan odrekunaqa wikch'usqa kapunman. Aswanmi upi binotaqa, mosoq odrekunaman hillp'unku, chay hinapin iskayninku waqaychanakunku, nispa.",MAT-8-17
35,"Chay imaymanakunamantan Jesusqa rimashallarqanraq. Hinan chayllaman, judío runakunamanta huk umalli runaqa, chayamurqan. Jesuspa ñawpaqenpi qonqoriykukuspantaqmi nirqan: —Ususichaymi chayllaraq wañurapun. Ama hina kaychu, hamuspayki, makiykita pay pataman churaykampuway, hinan kawsallanqa, nispan.",MAT-8-18
37,"Sayarispantaqmi Jesusqa, yachachisqankunapiwan umalli runaq qhepanta rirqan.",MAT-8-19
39,"Hinan chayllaman, huk warmi chunka iskayniyoq wataña yawar-apay onqoyniyoq hamurqan. Hinan chay warmiqa, Jesusman asuykuspa qhepanmanta p'achanpa kantunta llamiykurqan.",MAT-8-20
41,"Chay warmiqa, sonqonpin yuyaykurqan: —Sichus p'achanpa kantullantapas llamiykusaq chayqa, qhaliyasaqmi, nispa.",MAT-8-21
43,"Jesustaqmi ichaqa kutirispa, chay onqosqa warmita qhawaykuspa nirqan: —Ususiy, iñiyniykin qhaliyachisunki, kallpachakuy, nispa. Chay oramantapachataqmi, warmiqa qhali kapurqan.",MAT-8-22
45,"Jesustaq chay umalli runaq wasinman chayarqan. Hinan qena tukaqkunata, hinallataq askha runakunata ch'aqwarashaqta rikurqan.",MAT-8-23
47,"Nirqantaq: —Sipaschaqa manan wañusqachu kashan, aswanpas puñushallanmi, chayrayku achhuriychis, nispa. Hinan chayta uyarispanku, Jesusta asipayarqanku.",MAT-8-24
49,"Chay askha runakunata hawaman qarqospantaq ichaqa, sipaschaq kasqanman haykuspan, makinmanta aysarirqan. Hinan sipaschaqa sayaripurqan.",MAT-8-25
51,"Chay ruwasqankunataqmi, tukuy llaqtakunaman ch'eqerirqan.",MAT-8-26
53,"Jesustaqmi chaymanta ripusharqan. Hinan iskay ñawsakuna qaparispa qatikurqanku. Nirqankutaq: —¡Davidpa Churin, ñoqaykuta yanapaykuwayku! nispanku.",MAT-8-27
55,"Hinan Jesús, wasiman chayaqtin, chay ñawsakunaqa payman asuykamurqanku. Jesustaqmi paykunata nirqan: —¿Kay ruwayta atinaypaq kreenkichischu? nispa. Paykunataq nirqanku: —Arí Señor, nispanku.",MAT-8-28
57,"Hinaqtinmi Jesusqa, ñawsakunaq ñawinkuta llamiykuspa nirqan: —Kreesqaykichisman hina ruwasqa kachun, nispan.",MAT-8-29
59,"Hinan ñawsakunaq ñawinkuqa, kicharisqa kapurqan. Jesustaqmi paykunata anchatapuni anyaykurqan: —Qhawariychis, amapunin pimanpas willankichischu, nispan.",MAT-8-30
61,"Paykunataqmi ichaqa, chaymanta lloqsipuspanku, Jesuspa ruwasqanta tukuy chay llaqtakunapi ch'eqerichirqanku.",MAT-8-31
63,"Paykuna lloqsiqtinku hinataq, chayllaman supayniyoq huk upa runata Jesusman apamurqanku.",MAT-8-32
65,"Chay upa runamanta supayta qarqoruqtin hinataq, chay upa runaqa rimarirqan. Hinan chay askha runakunaqa, mana yuyayninkuman kabesqa kaspa nirqanku: —Manapunin hayk'aqpas kay hina ruwayqa Israel llaqtantinpipas rikukurqanchu, nispanku.",MAT-8-33
67,"Fariseokunataqmi ichaqa, nisharqanku: —Supaykunaq umalliqninkuq atiyninwanmi supaykunataqa qarqoshan, nispanku.",MAT-8-34
69,"Tukuy llaqtakunata, llaqta kantukunatawanmi Jesusqa purirqan. Hinallataq judío runakunaq huñukunanku wasikunapipas Diospa qhapaq suyunmanta allin willakuyta willarqan. Hinallataqmi, runakunaq llapan onqoyninkunatapas, llapan nanayninkunatapas qhaliyachirqan.",MAT-8-35
71,"Ancha askha runakunan, wikch'usqa, ch'eqerisqa, hinallataq mana michiqniyoq obehakuna hina kasharqanku. Chaymi chay ancha askha runakunata chay hinata rikuspan, Jesusqa paykunamanta khuyalliykukurqan.",MAT-8-36
73,"Hinaqtinmi Jesusqa, yachachisqankunata nirqan: —Cheqapaqmi kosechanaqa askha kashan. Llank'aqkunataqmi ichaqa, pisilla kanku.",MAT-8-37
75,"Chay hinaqa, chakrayoq wiraqochata llank'aqkunata kosechanman kachamunanpaq balikuychis, nispa.Copyrighted Material",MAT-8-38
1,"Hinaqtinmi Jesusqa, chunka iskayniyoq yachachisqankunata waqyarqan. Hinan lliw qhelli supaykunata qarqonankupaq, llapan onqoykunatapas, llapan nanaykunatapas qhaliyachinankupaq paykunaman atiyta qorqan.",MAT-9-1
3,"Chunka iskayniyoq apostolkunaq sutinkuqa, kaykunan: Ñawpaq kaqmi, Pedro sutiwan sutichasqa Simón, wawqen Andrespiwan; Zebedeoq churin Jakobo, wawqen Juanpiwan kanku.",MAT-9-2
5,"Hinallataq Felipe, Bartolomé, Tomás, tributo qolqe kobraq Mateo, Alfeoq churin Jakobo, Tadeo sutiwan sutichasqa Lebeopiwan kanku.",MAT-9-3
7,"Hinallataq kananista nisqa Simonpiwan, Jesusta hap'ichiq Judas Iskariotepiwan kanku.",MAT-9-4
9,"Chay chunka iskayniyoqtataq Jesusqa kay hinata yuyaychaykuspa kacharqan. Nirqantaq: —Mana-judío runakunaq ñannintaqa, aman rinkichischu. Samaria probinsiapi llaqtakunamanpas amallataqmi haykunkichispaschu.",MAT-9-5
11,"Aswanpas ñawpaqtaqa, Israel llaqtamanta chinkasqa obehakunamanraq riychis.",MAT-9-6
13,"Rispaykichistaq willamuychis: ‘Hanaq pacha qhapaq suyun sispaykamunña,’ nispa.",MAT-9-7
15,"Onqosqakunata qhaliyachimuychis, lepra onqoyniyoqkunata qhaliyachimuychis, wañusqakunata kawsarichimuychis, supaykunata qarqomuychis, yanqallanmi chaskirqankichis, qankunapas yanqallanyá qoychis.",MAT-9-8
17,"Aman qoritapas, qolqetapas, kobretapas sinturaykichispi apankichischu.",MAT-9-9
